,id,pleiades,issued_by,mint_location,source,group,series,sub_series,metal,denomination,date_range,range_min,range_max,study_numbers,obv_die_numbers,number_of_obverse_dies,_649_625,_624_600,_599_575,_574_550,_549_525,_524_500,_499_475,_474_450,_449_425,_424_400,_399_375,_374_350,_349_325,_324_300,_299_275,_274_250,_249_225,_224_200,_199_175,_174_150,_149_125,_124_100,_99_75,_74_50,_49_25,_24_1,lat,long
635,636.0,442810,taras,taras,fischer-bossert 1999,G 17-18,G 17-18,,gold,stater,320-300,-320.0,-300.0,G 17-18,14-15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
636,637.0,442810,taras,taras,fischer-bossert 1999,G 19-21,G 19-21,,gold,stater,281-276,-281.0,-276.0,G 19-21,16-18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
637,638.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 22-26,,gold,stater,276-272,-276.0,-272.0,G 22-26,19-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
638,639.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 27-33,,gold,hemistater,276-272,-276.0,-272.0,G 27-33,23-29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
639,640.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 34,,gold,obol,276-272,-276.0,-272.0,G 34,30.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
640,641.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 35-45,,gold,stater,276-272,-276.0,-272.0,G 35-45,31-39,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
641,642.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 46,,gold,obol,276-272,-276.0,-272.0,G 46,40.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
642,643.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 47-63,,gold,triobol,276-272,-276.0,-272.0,G 47-63,41-51,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
643,644.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 64,,gold,obol,276-272,-276.0,-272.0,G 64,52.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
644,645.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 65-68,,gold,tetrobol,276-272,-276.0,-272.0,G 65-68,53-55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
645,646.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 69-70,,gold,octoemorion,276-272,-276.0,-272.0,G 69-70,56-57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
646,647.0,442810,taras,taras,fischer-bossert 1999,G 22-72,G 71-72,,gold,obol,276-272,-276.0,-272.0,G 71-72,58-59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4737866,17.2330416
647,648.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group I,,,silver,drachm,550-530,-550.0,-530.0,1-11,1-7,7.0,0.0,0.0,0.0,0.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
648,649.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group I,,,silver,litron,550-530,-550.0,-530.0,12-32,8-23,16.0,0.0,0.0,0.0,0.76,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
649,650.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group II,,,silver,drachm,530-490,-530.0,-490.0,33-49,24-35,12.0,0.0,0.0,0.0,0.0,1.76,7.32,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
650,651.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group II,,,silver,litron,530-490,-530.0,-490.0,50-53,36-38,3.0,0.0,0.0,0.0,0.0,0.44,1.83,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
651,652.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group III,,,silver,tetradrachm,461-430,-461.0,-430.0,54.00,39.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
652,653.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group III,,,silver,drachm,461-430,-461.0,-430.0,55-59,40-43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
653,654.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group III,gruppe 1-7,,silver,litron,461-430,-461.0,-430.0,60-96,44-63,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
654,655.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group III,,,silver,hemilitron,461-430,-461.0,-430.0,97-98,64-65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
655,656.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group IV,,,silver,tetradrachm,430-420,-430.0,-420.0,99-103,66.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
656,657.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group IV,,,silver,litron,430-420,-430.0,-420.0,104-105,67-68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
657,658.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,,,silver,tetradrachm,420-403,-420.0,-403.0,106.00,69.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
658,659.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,,,silver,didrachm,420-403,-420.0,-403.0,107-114,70-73,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
659,660.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,gruppe 1-3,,silver,hemidrachm or dilitron,420-403,-420.0,-403.0,115-128,73a-78,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
660,661.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,gruppe 1-3,,silver,litron,420-403,-420.0,-403.0,129-145,79-88,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
661,662.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,,,bronze,trias,420-403,-420.0,-403.0,146-147,89.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
662,663.0,462386,naxos (sicily),naxos (sicily),cahn 1944,Group V,,,bronze,onkion,420-403,-420.0,-403.0,148.00,90.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82248715,15.2677947
663,664.0,462062,abakainon,abakainon,castrizio 2000,s1,,,silver,hemilitron,post 339,-339.0,-1.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,38.04958595,15.0994809
664,665.0,462074,adranon,adranon,castrizio 2000,"s1,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1-8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.661966,14.8333672
665,666.0,462074,adranon,adranon,castrizio 2000,"s1,2",,,silver,hexas,354-344,-354.0,-344.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.661966,14.8333672
666,667.0,462074,adranon,adranon,castrizio 2000,"s2,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1-20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.42,37.661966,14.8333672
667,668.0,462074,adranon,adranon,castrizio 2000,"s2,2",,,silver,tetras,post 339,-339.0,-1.0,,1-5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.35,37.661966,14.8333672
668,669.0,462074,adranon,adranon,castrizio 2000,"s3,1",,,silver,hexas,post 339,-339.0,-1.0,,1-5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.35,37.661966,14.8333672
669,670.0,462082,agyrion,agyrion,castrizio 2000,"s1,1",,,silver,hemilitron,354-343,-354.0,-343.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65624055,14.5259926
670,671.0,462082,agyrion,agyrion,castrizio 2000,"s1,2",,,silver,hexas,354-343,-354.0,-343.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65624055,14.5259926
671,672.0,462082,agyrion,agyrion,castrizio 2000,"s1,3",,,silver,onkion,354-343,-354.0,-343.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65624055,14.5259926
672,673.0,462082,agyrion,agyrion,castrizio 2000,"s2,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65624055,14.5259926
673,674.0,462082,agyrion,agyrion,castrizio 2000,"s3,1",,,silver,tetras,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65624055,14.5259926
674,675.0,462082,agyrion,agyrion,castrizio 2000,"s4,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.65624055,14.5259926
675,676.0,462082,agyrion,agyrion,castrizio 2000,"s4,2",,,silver,tetras,post 339,-339.0,-1.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,37.65624055,14.5259926
676,677.0,462082,agyrion,agyrion,castrizio 2000,"s5,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.65624055,14.5259926
677,678.0,462082,agyrion,agyrion,castrizio 2000,"s5,2",,,silver,tetras,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.65624055,14.5259926
678,679.0,462082,agyrion,agyrion,castrizio 2000,"s5,3",,,silver,hexas,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.65624055,14.5259926
679,680.0,465922,aitna,aitna,castrizio 2000,"s1,1",,,silver,tetras,354-344,-354.0,-344.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
680,681.0,465922,aitna,aitna,castrizio 2000,"s1,2",,,silver,hexas,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
681,682.0,465922,aitna,aitna,castrizio 2000,"s2,1",,,silver,tetras,344-339,-344.0,-339.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
682,683.0,462086,akragas,akragas,castrizio 2000,"s1,1",,,silver,hexas,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.290594,13.585475
683,684.0,462214,gela,gela,castrizio 2000,"s1,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.063092499999996,14.258470500000001
684,685.0,462225,halaisa,halaisa,castrizio 2000,"s1,1",,,silver,hexas,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99760130000001,14.2627862
685,686.0,462225,halaisa,halaisa,castrizio 2000,"s2,1",,,silver,hemilitron,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99760130000001,14.2627862
686,687.0,462225,halaisa,halaisa,castrizio 2000,"s2,2",,,silver,hexas,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99760130000001,14.2627862
687,688.0,462225,halaisa,halaisa,castrizio 2000,"s3,1",,,silver,hemilitron,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99760130000001,14.2627862
688,689.0,462225,halaisa,halaisa,castrizio 2000,"s3,2",,,silver,hexas,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99760130000001,14.2627862
689,690.0,1043,halontion,halontion,castrizio 2000,"s1,1",,,silver,tetras,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.45209582673618,16.870256970909686
690,691.0,462236,henna,henna,castrizio 2000,"s1,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56720465,14.28015265
691,692.0,462236,henna,henna,castrizio 2000,"s1,2",,,silver,onkion,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56720465,14.28015265
692,693.0,462236,henna,henna,castrizio 2000,"s2,1",,,silver,hemilitron,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56720465,14.28015265
693,694.0,462236,henna,henna,castrizio 2000,"s2,2",,,silver,tetras,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56720465,14.28015265
694,695.0,462236,henna,henna,castrizio 2000,"s3,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,37.56720465,14.28015265
695,696.0,462239,herbessos,herbessos,castrizio 2000,"s1,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4265766,14.3006101
696,697.0,462239,herbessos,herbessos,castrizio 2000,"s2,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4265766,14.3006101
697,698.0,462239,herbessos,herbessos,castrizio 2000,"s3,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.4265766,14.3006101
698,699.0,462239,herbessos,herbessos,castrizio 2000,"s4,1",,,silver,hemilitron,post 334,-334.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.4265766,14.3006101
699,700.0,462239,herbessos,herbessos,castrizio 2000,"s5,1",,,silver,hemilitron,post 334,-334.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.4265766,14.3006101
700,701.0,462270,katane,katane,castrizio 2000,"s1,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,37.502959,15.088142
701,702.0,462270,katane,katane,castrizio 2000,"s1,2",,,silver,tetras,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.502959,15.088142
702,703.0,462270,katane,katane,castrizio 2000,"s2,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.502959,15.088142
703,704.0,462270,katane,katane,castrizio 2000,"s2,2",,,silver,tetras,post 339,-339.0,-1.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,37.502959,15.088142
704,705.0,462153,kentoripai,kentoripai,castrizio 2000,"s1,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.624073,14.740017
705,706.0,462279,leontinoi,leontinoi,castrizio 2000,"s1,1",,,silver,tetras,344-339,-344.0,-339.0,,1.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.285478,14.998115
706,707.0,462372,morgantina,morgantina,castrizio 2000,"s1,1",,,silver,hemilitron,post 339,-339.0,-1.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,37.431079,14.479296
707,708.0,462372,morgantina,morgantina,castrizio 2000,"s1,2",,,silver,tetras,post 339,-339.0,-1.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,37.431079,14.479296
708,709.0,462372,morgantina,morgantina,castrizio 2000,"s1,3",,,silver,onkion,post 339,-339.0,-1.0,,1-3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,37.431079,14.479296
709,710.0,462381,mytistrtatos,mytistrtatos,castrizio 2000,"s1,1",,,silver,hemilitron,354-344,-354.0,-344.0,,1-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6042569,13.93401535
